Poids,Poids1,nou1,r36a,r36ab,r36,q27_i1,q27_i2,q27_i3,q27_i16,q27_i13,n43_i4,n43_i5,n43_i6,nou10_i4,nou10_i2,q27_i8,q27_i17,q27_i14,q31,q32,nou10_i1,nou7
0.8754923,0.9138235,6,1,7,6,4,3,2,4,2,2,3,2,3,3,3,4,3,2,2,2,1
1.0328144,1.0298091,3,1,3,4,4,2,4,2,3,3,3,3,1,4,4,2,4,2,2,2,2
0.934409,0.8453108,1,1,9,13,2,2,3,3,2,3,2,4,3,3,4,2,3,2,1,3,1
1.1263182,1.0946943,2,1,3,3,2,2,4,2,3,2,3,3,1,4,4,1,4,1,1,4,2
1.0380849,1.9435605,5,1,12,11,2,3,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2
0.9861222,0.7229545,6,1,5,13,1,2,2,2,3,1,2,2,2,3,2,2,2,2,1,2,1
0.980764,0.9996358,8,1,3,4,2,2,3,3,1,1,1,2,1,3,2,1,2,1,2,3,1
1.0469049,0.721126,2,1,4,4,4,4,3,3,3,4,4,1,4,4,2,2,2,2,2,2,2
1.0327435,0.9866223,5,1,9,4,3,1,4,2,4,2,3,3,2,4,2,1,4,2,1,4,2
0.9694821,0.7031465,5,1,5,12,4,2,4,1,4,2,3,3,4,4,4,1,4,2,2,2,1
0.8883235,1.5314542,99,3,14,12,1,1,4,2,3,3,4,3,2,4,4,2,1,3,2,3,2
1.0498099,1.8523904,6,1,12,11,3,2,3,2,2,2,3,3,3,3,2,2,3,2,3,3,2
0.9740049,0.9797516,7,1,7,7,3,2,2,4,2,1,2,2,2,2,2,2,3,3,2,3,2
0.9571338,0.5561562,2,1,4,4,4,4,4,1,2,4,3,2,4,4,3,2,4,2,1,3,2
1.101277,1.0935037,3,1,9,9,2,2,3,3,2,2,2,3,2,3,2,2,2,2,1,2,2
0.9908339,1.0005407,7,1,7,7,4,1,3,4,2,1,2,4,1,4,1,4,2,4,2,2,1
0.9770846,0.7525796,6,1,5,7,4,3,2,3,2,2,3,2,2,4,2,2,3,1,2,2,2
0.936287,0.6534243,5,1,5,13,3,4,3,2,2,2,3,2,4,4,3,2,3,1,2,4,2
0.9496508,1.677377,99,3,14,12,2,2,2,3,2,2,2,3,4,4,2,2,3,2,3,4,1
0.9880763,0.9432725,6,1,7,7,4,5,3,4,2,3,3,2,2,4,2,4,3,4,4,2,1
0.9777309,0.8877994,99,1,8,6,3,3,1,3,4,2,3,2,3,4,3,1,4,2,1,3,2
1.2168678,2.0345781,99,3,14,11,4,3,3,3,2,3,4,2,3,1,3,2,2,3,2,3,2
1.0754539,0.8905326,10,1,9,3,1,1,2,4,2,1,1,3,1,4,4,1,3,1,1,3,2
1.0326074,1.1082742,99,1,3,3,3,2,4,2,1,3,4,3,1,4,2,1,2,1,2,3,2
0.9646595,0.710656,8,1,5,7,1,1,2,1,1,1,1,4,1,3,1,3,2,3,2,3,1
1.026248,0.7475432,5,1,5,4,4,4,4,1,3,4,4,1,4,4,3,2,4,2,1,4,2
1.0094446,1.0307513,3,1,3,4,4,2,1,4,3,3,3,2,2,3,4,2,3,3,1,3,2
0.942119,0.9436302,99,1,9,9,2,1,1,4,2,1,2,4,1,4,3,2,2,2,3,4,2
0.9682826,1.9341356,99,3,14,12,2,2,3,3,1,2,3,3,3,3,3,1,3,1,1,3,2
0.9806578,0.774577,5,1,5,6,3,3,4,1,2,3,4,2,3,4,2,2,3,2,4,2,3
0.9798372,0.5315167,99,1,2,8,1,1,4,2,2,2,2,2,1,4,3,1,3,1,1,4,2
1.0128738,0.9597644,99,1,9,9,1,1,1,3,2,1,1,4,1,2,1,1,2,2,1,2,2
1.0024555,1.0241122,99,1,8,8,3,2,3,3,2,2,4,2,1,4,1,1,3,2,1,3,2
0.9719698,0.99259,7,1,7,7,1,1,1,3,2,1,4,2,4,4,1,3,2,4,2,3,1
0.9849337,0.8133574,6,2,15,7,5,2,2,5,5,2,5,3,1,3,4,4,4,2,2,2,2
0.9048989,0.9268509,7,1,9,9,2,1,2,4,1,1,2,4,3,2,2,2,1,2,2,2,1
0.8848781,0.874141,7,1,7,7,1,1,1,4,1,1,2,4,1,4,2,4,2,4,1,1,1
1.0044541,0.734633,5,1,5,9,4,1,1,4,1,1,1,4,1,4,4,1,1,4,3,4,2
1.024225,0.9927132,10,1,9,9,1,1,2,3,1,1,1,4,1,3,4,1,4,2,1,4,2
0.8993312,0.6746688,5,1,5,1,4,3,4,3,2,3,4,2,3,3,3,2,3,2,1,3,2
1.0294541,1.0253204,3,1,3,4,4,2,4,1,3,1,3,3,2,4,3,2,3,2,1,3,2
0.9768354,1.9132476,5,1,12,12,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1
1.0027579,0.6976088,6,1,5,6,2,2,3,3,2,1,3,2,2,4,2,3,3,3,2,3,1
0.9635037,0.7113895,4,1,5,4,4,1,4,2,1,1,2,3,1,1,1,1,3,2,1,3,2
0.9497647,0.9630561,7,1,7,7,4,2,1,4,2,1,2,3,2,3,2,4,1,4,2,1,1
0.91925,0.6908455,6,1,5,6,4,4,4,2,2,3,5,1,4,4,3,2,2,3,2,2,3
0.9721116,0.9014395,0,1,9,9,1,1,5,4,1,1,1,4,1,5,4,1,2,1,1,4,2
0.9420364,0.7267619,3,1,5,5,4,4,4,2,2,3,4,1,4,4,4,2,3,2,1,4,2
0.9723843,0.7421606,4,1,5,4,4,2,4,2,3,2,3,2,2,4,2,2,3,2,2,3,2
1.0049258,1.0255519,3,1,3,3,3,2,4,1,3,1,2,3,2,4,4,2,3,1,1,3,2
1.1488762,1.1903507,5,1,3,11,2,2,4,3,2,3,4,2,4,4,2,2,3,2,2,3,2
1.0074412,1.0235624,7,1,7,7,2,2,4,2,2,2,4,2,4,4,2,3,3,2,1,3,1
0.9442804,0.9644517,7,1,7,7,2,2,3,2,2,1,2,4,1,4,2,2,2,3,3,2,1
1.0373582,0.6460868,99,1,4,13,2,1,4,2,1,2,4,2,1,4,2,1,4,2,1,2,2
0.9440905,0.9040718,5,1,9,9,1,1,1,4,2,1,1,4,1,2,2,3,1,1,2,3,2
1.086344,0.9667093,99,1,8,11,4,4,4,2,3,4,4,2,4,4,2,2,2,2,2,2,2
1.0546298,1.0890975,6,1,7,7,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,3,2
0.9941979,0.8174692,4,1,5,5,4,4,4,1,3,3,4,1,4,4,3,2,4,2,2,2,1
1.0533414,0.6507643,3,1,4,4,3,2,2,4,2,2,4,3,3,3,3,1,3,2,1,3,2
0.879012,0.6865211,99,1,5,7,5,5,5,5,2,5,5,5,5,4,4,5,5,5,4,5,3
0.978601,1.1359618,99,1,3,7,1,1,4,2,1,1,1,4,1,1,4,1,4,2,1,5,2
0.9310523,0.4975305,3,1,2,4,2,2,3,2,2,2,2,2,2,4,3,2,3,2,3,4,2
1.0069435,1.1163974,2,1,3,3,2,3,4,2,3,3,3,2,2,4,3,2,2,2,2,3,1
0.9597225,1.1297133,5,1,3,4,2,3,4,2,3,4,4,1,3,4,2,3,2,2,1,2,1
0.9185315,0.5970359,1,1,4,3,4,4,4,2,3,4,4,2,4,4,3,2,4,1,1,4,2
0.9849337,0.7267051,9,1,5,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
1.0257041,0.9738023,5,1,8,4,4,4,4,3,2,4,4,2,4,4,2,1,3,2,2,4,1
0.9723843,0.5963687,4,1,4,4,4,2,4,2,3,2,3,2,3,4,2,2,3,3,4,2,2
1.035666,0.956213,5,1,9,9,1,1,2,3,2,1,3,4,1,3,3,2,2,2,1,3,2
0.9930898,0.7639238,3,1,5,4,4,3,4,2,3,3,3,2,3,3,4,2,3,2,2,3,1
0.9439665,0.7235152,4,1,5,4,4,4,4,2,3,4,4,2,2,4,4,1,4,1,1,3,2
1.0210841,1.0106772,5,1,9,9,2,2,4,2,3,2,2,3,2,4,4,2,3,1,2,4,2
1.0326067,0.9783512,7,1,7,7,4,4,4,4,1,4,4,1,4,4,2,4,2,4,1,4,1
1.0210841,0.7779676,5,1,5,4,1,1,4,4,2,1,1,4,2,2,4,1,1,4,2,2,1
1.0320069,1.0475392,99,1,9,9,2,1,4,4,3,1,2,3,2,4,4,1,3,3,2,4,2
0.8920192,0.7351859,4,1,5,4,4,3,4,3,2,3,3,2,3,3,4,2,3,2,2,2,1
1.0063151,1.0199711,7,1,7,7,3,3,2,3,2,2,2,2,2,2,3,3,3,2,2,2,1
0.8167182,0.5746307,7,1,5,11,3,2,2,3,2,2,2,3,3,3,3,3,3,2,2,3,1
1.1101574,0.9400976,99,1,9,9,2,2,4,2,3,1,1,3,2,3,3,2,3,1,1,3,2
0.8791888,0.5559859,2,1,4,4,4,4,4,2,4,4,4,1,4,4,4,3,4,1,4,4,2
0.936287,0.525064,3,1,4,13,3,2,4,3,3,4,2,2,3,4,3,1,2,1,1,2,2
0.9863205,1.8479197,99,4,16,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3
0.978601,0.6355885,3,1,4,4,4,4,4,1,3,4,4,2,4,4,4,1,2,3,1,4,1
0.9219096,1.0168916,7,1,7,7,1,1,1,4,1,2,1,4,1,3,2,2,2,3,2,2,2
0.8788829,0.8520867,7,1,7,13,4,1,3,2,1,4,2,2,1,4,1,3,1,1,1,1,1
0.8454309,0.8994703,0,1,3,13,4,4,4,1,3,4,4,1,4,4,4,1,4,1,1,4,2
0.9095982,0.6701139,5,1,5,13,3,4,4,1,4,4,4,1,4,4,4,3,2,3,2,4,1
0.9744866,1.0910474,1,1,3,3,3,3,3,2,2,3,3,1,4,4,4,1,3,2,1,4,2
0.8832835,1.0263507,6,1,7,7,3,2,4,3,2,1,3,2,2,4,1,4,3,4,2,1,1
1.1103814,2.0062153,3,3,14,12,2,3,4,1,2,3,4,2,3,4,2,2,4,3,2,3,2
0.9786631,0.5861973,7,1,4,11,3,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2
0.968088,1.0867243,7,1,3,3,4,4,2,1,3,3,4,2,1,3,4,2,3,2,2,4,2
0.9305739,0.5817215,4,1,4,12,4,3,4,1,2,3,4,2,3,4,2,1,3,3,2,2,2
0.9320736,1.0096009,3,1,3,3,1,2,1,4,2,1,4,3,3,2,1,2,2,2,1,1,1
0.9682826,1.0486807,99,1,7,7,3,3,4,1,3,3,4,2,4,4,3,2,2,1,1,3,1
0.9372797,0.7691457,6,1,5,7,1,1,2,4,1,1,2,3,1,4,3,3,2,3,2,3,2
1.1467772,0.8314997,3,1,5,4,4,2,4,3,1,1,3,3,2,4,2,1,3,3,1,2,2
1.0441877,0.9897131,99,1,3,3,2,3,4,1,4,2,4,2,4,4,4,3,2,3,1,2,2
0.845987,0.9980341,99,1,7,7,3,3,3,3,2,2,2,4,3,3,2,3,2,4,2,2,2
1.0125592,0.5891253,3,1,4,4,4,4,4,2,4,3,4,3,3,4,3,3,3,2,2,4,2
1.0188279,1.9662476,99,1,13,11,2,4,4,1,4,4,4,4,2,2,3,3,3,1,1,1,2
1.001492,1.0330884,1,1,3,5,4,4,4,1,3,4,3,1,3,4,3,1,4,1,1,4,2
0.9159752,1.0059825,5,1,3,11,1,1,3,4,3,1,1,4,1,4,3,2,3,2,1,3,1
0.9721506,0.9671055,10,1,7,7,2,1,2,3,1,1,1,4,1,3,2,2,1,3,2,2,1
0.9880807,1.0630134,7,1,7,7,2,2,3,2,2,2,2,3,2,3,3,2,3,3,1,4,1
1.0261052,0.8153726,4,1,5,4,4,3,4,2,2,4,4,2,4,4,3,2,4,2,2,3,1
1.0501975,1.1019436,5,1,3,4,2,2,4,2,2,2,4,1,2,2,3,1,1,2,1,2,2
1.1518509,0.8723183,5,1,5,4,1,1,1,4,1,1,1,4,1,3,4,2,3,3,2,2,2
0.9791359,1.7677056,99,3,14,13,5,5,2,3,5,5,5,5,5,5,5,3,4,5,4,5,3
1.1254183,1.0740688,5,1,9,9,2,2,4,2,2,2,2,4,2,3,2,2,4,2,1,3,2
0.936287,1.6571983,2,4,16,13,4,4,4,1,3,4,4,2,4,4,4,3,1,2,4,3,2
0.9115728,1.6885146,4,3,14,13,2,1,4,3,1,1,1,4,2,3,4,2,2,2,1,3,2
1.0307875,1.9305604,5,1,13,13,3,2,2,4,3,3,4,2,1,4,1,3,1,4,1,4,3
0.9719698,1.0366662,5,1,3,3,4,2,1,4,2,2,3,3,4,4,3,1,3,5,1,4,2
0.9568581,1.0703263,4,1,3,3,4,3,4,3,2,3,3,2,4,4,3,1,4,2,2,4,2
0.969677,1.0177553,1,1,3,5,4,4,4,2,4,4,4,1,3,4,3,2,2,1,1,4,2
0.9825804,0.7867066,7,1,5,14,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,3,2
1.0386405,1.1341078,3,1,3,3,2,2,4,2,2,2,2,3,2,2,2,2,3,1,1,2,2
0.9981002,0.7353578,9,1,5,6,3,3,5,3,5,2,3,4,3,4,2,2,2,5,4,3,1
0.918861,0.7359236,99,2,15,13,3,2,3,3,3,2,2,2,5,5,3,3,1,3,2,5,2
0.8411733,0.4593037,8,1,4,4,3,3,3,3,3,2,2,2,2,2,3,3,3,2,1,2,1
0.9734838,0.5556054,99,1,4,10,1,1,5,3,1,2,5,3,2,4,4,2,5,2,1,3,2
0.9861222,0.7229545,4,1,5,13,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,2
0.938202,0.6643419,99,1,5,7,2,3,4,3,2,3,4,2,5,4,2,2,3,2,2,3,2
0.9815928,0.8617913,6,2,15,9,1,2,2,1,4,1,2,3,1,1,3,2,3,4,3,4,1
0.9578754,0.6745415,7,1,5,7,4,3,4,3,3,3,4,2,1,1,2,2,2,2,1,2,1
1.0023565,1.0543989,99,1,7,9,1,1,4,3,1,1,2,4,3,4,1,2,2,5,1,2,1
0.887686,0.6510831,8,1,5,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
0.9190457,0.6626779,2,1,5,4,1,1,1,5,1,1,1,2,1,1,2,1,3,1,1,4,1
0.92553,1.5819309,3,1,12,13,3,4,4,3,3,1,4,3,2,4,2,1,4,3,1,4,2
1.1103814,1.0276597,10,1,9,9,2,1,4,3,1,4,1,4,1,4,4,1,3,2,1,4,1
1.0115366,1.0045736,0,1,3,3,1,2,1,4,2,4,2,3,2,5,1,1,1,1,2,3,1
0.9939,0.8562192,5,1,6,6,4,2,1,4,2,1,2,2,1,1,1,2,3,3,2,2,2
0.9644656,0.7051257,6,1,5,8,1,2,3,2,3,2,2,3,2,3,1,2,2,2,1,3,2
1.0188279,0.7752807,7,1,5,6,4,4,5,3,3,3,3,2,5,4,5,5,5,3,2,5,1
1.0345519,1.9373453,5,3,14,12,2,1,3,3,3,1,1,4,1,3,1,1,2,5,4,3,2
0.9249736,0.9769614,2,1,3,13,1,2,3,3,3,1,3,4,1,3,1,2,3,2,1,4,2
1.0095371,0.6946061,5,1,5,4,3,2,2,3,1,4,4,2,4,4,2,1,2,1,2,3,2
0.9675895,1.8307807,10,1,16,14,1,1,1,4,1,4,4,4,4,3,3,3,1,3,1,5,3
0.9595835,0.7049178,8,1,5,7,4,2,3,3,3,2,3,2,3,3,3,2,3,2,2,3,2
1.0421098,0.6381114,2,1,4,4,4,3,4,4,3,1,4,2,2,1,2,1,3,1,1,2,2
1.0437698,0.9840408,10,1,9,9,1,1,1,4,2,1,1,4,1,1,4,1,4,1,1,4,2
1.0816298,0.7716057,5,1,5,6,2,1,2,3,2,1,2,4,1,3,3,1,3,1,1,3,3
0.9770846,1.9086735,0,3,14,12,4,2,2,3,2,2,2,3,1,2,2,1,3,1,1,4,2
1.006741,0.9330902,9,1,8,7,1,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2
0.9419413,0.7110386,4,1,5,4,4,3,4,2,2,2,3,2,3,4,2,2,3,3,1,3,1
1.0422496,1.2008263,99,1,3,3,3,2,4,4,2,4,4,2,3,3,4,2,3,2,1,3,2
0.9185315,1.0216898,7,1,7,7,3,3,3,3,1,2,3,2,2,3,1,2,2,3,2,2,1
1.049244,1.8188533,99,3,14,12,3,3,3,2,2,5,5,5,5,4,2,1,4,1,1,4,2
1.0132039,1.8342636,99,1,12,11,3,2,4,3,2,1,2,4,2,4,2,2,3,3,4,4,2
1.200785,0.6107264,3,1,4,13,4,4,2,4,2,4,4,1,4,4,4,1,2,2,3,4,1
0.9888003,1.7982421,99,1,12,11,2,1,4,2,1,1,2,4,1,4,3,2,4,4,4,4,1
0.8972727,0.9607984,7,1,7,7,2,2,3,3,2,3,2,3,3,3,2,2,3,3,1,2,1
1.0031106,0.9825207,99,1,9,9,1,2,4,2,2,1,3,3,1,3,2,1,2,1,2,4,2
0.9364753,0.6585491,99,1,5,13,4,3,4,2,2,3,3,2,3,3,3,2,2,2,2,2,2
0.9939,1.0102718,6,1,7,7,4,1,4,1,1,1,2,4,2,3,1,2,1,4,2,2,2
0.9893733,0.8834857,1,1,9,9,1,1,1,4,1,1,1,4,1,3,2,2,2,1,1,2,2
0.9936084,0.902169,10,1,9,9,1,1,1,4,2,1,3,4,1,4,1,1,2,3,1,4,2
0.9069828,0.9062446,7,1,7,7,2,1,1,3,1,2,3,2,3,4,4,1,2,1,1,4,2
0.9644656,0.7051257,0,1,5,4,4,2,3,4,3,3,3,2,3,3,3,3,4,2,2,2,2
1.0097407,0.9864292,10,1,9,9,1,1,3,2,3,1,4,4,1,3,1,2,1,4,2,4,1
0.9046278,0.8329925,10,1,9,9,1,1,1,4,1,1,1,4,1,4,1,1,4,1,1,1,1
1.0328151,0.777742,7,1,5,7,1,2,1,4,3,4,4,3,4,4,2,4,1,2,2,2,1
0.9644656,0.8122696,3,1,1,4,2,3,5,2,1,1,4,1,3,4,3,2,2,2,1,3,2
0.9341565,0.9835607,3,1,3,3,3,2,4,2,2,3,3,2,3,4,2,2,1,2,1,3,2
0.936287,1.6571983,99,3,14,12,2,5,4,1,2,4,5,5,1,4,5,5,5,1,2,5,2
0.9798372,1.8482391,4,3,14,9,5,3,3,3,3,2,2,4,3,3,3,4,3,4,2,3,2
0.8927541,0.6376722,7,1,5,7,2,1,4,3,2,2,2,3,2,4,3,1,2,1,1,3,1
0.9239125,0.8512662,9,1,7,13,2,2,4,1,2,3,3,2,1,4,2,4,2,4,3,1,1
1.2602156,1.1782516,0,1,3,3,1,1,4,4,2,1,1,4,1,3,1,1,1,1,1,2,2
0.978601,1.0876638,9,1,7,7,2,1,3,3,2,1,2,3,1,3,2,2,4,4,2,3,1
0.936287,0.8985264,5,1,7,11,3,3,4,2,2,3,2,3,3,2,3,3,3,3,3,2,3
1.0167127,0.6675996,3,1,4,4,3,3,3,2,2,3,3,2,4,4,3,2,3,2,1,4,2
1.0061128,1.8665456,8,3,14,13,1,1,4,4,4,1,1,4,3,3,4,3,4,4,3,4,2
1.0323416,0.960768,4,1,9,9,2,1,4,2,1,2,1,4,1,4,3,3,2,1,1,2,2
0.9732881,1.7399462,99,1,12,11,2,2,3,2,2,1,3,2,2,4,3,2,2,2,2,3,2
0.8452609,0.7517814,99,1,8,13,5,2,5,5,4,5,5,5,5,5,5,2,2,2,4,5,3
1.2171125,1.1611617,99,1,3,3,2,2,2,3,3,4,4,2,4,4,3,3,3,1,2,4,3
0.9046278,0.8329925,99,1,9,9,4,2,1,3,2,2,3,3,2,3,2,2,2,3,2,3,2
1.0929618,0.9943447,10,1,9,9,1,1,2,4,1,1,1,4,1,1,2,1,3,2,1,4,2
1.0410719,0.7926096,99,2,15,13,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,4,2
0.9646595,1.02062,99,1,3,9,1,3,4,5,2,2,3,2,3,4,2,2,1,5,1,4,1
1.0546298,1.0890975,7,1,7,12,3,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,2
0.9498417,0.865955,10,1,9,9,1,1,1,1,2,1,3,4,1,3,2,1,3,3,1,3,2
0.9805669,0.5549594,5,1,4,3,5,4,4,4,3,1,1,1,4,4,5,1,4,1,1,1,2
0.9813535,0.5343449,2,1,4,13,4,3,4,1,2,4,4,2,4,4,3,1,4,1,2,4,2
0.9190457,0.8609014,3,1,9,4,5,1,4,2,2,1,1,4,1,4,5,2,3,2,2,4,1
1.0553825,0.9690869,9,1,9,9,1,1,4,3,1,1,1,3,2,2,2,3,1,3,2,1,1
0.942119,0.9436302,5,1,9,9,2,2,3,3,2,2,3,2,2,3,2,2,2,2,1,3,2
0.9576828,0.7490987,99,2,15,13,4,5,4,5,5,4,3,2,5,4,5,2,3,2,4,5,3
0.9855299,1.9192109,99,1,16,14,1,1,5,4,1,1,1,4,5,4,3,1,1,1,1,4,2
1.0146165,0.7365323,5,1,5,7,1,2,1,4,1,1,2,2,3,2,1,2,3,2,1,1,1
0.9946049,0.9875734,4,1,9,4,4,1,4,3,2,1,4,4,2,4,1,1,4,3,1,4,2
0.9336198,0.5240158,99,1,2,4,2,2,4,1,1,3,4,2,2,3,1,1,1,2,2,2,2
0.9421307,0.5758416,3,1,4,4,4,3,4,4,1,4,3,1,4,4,4,1,4,2,1,3,2
1.0212893,1.078177,7,1,7,7,2,2,5,3,2,1,4,4,2,5,2,2,3,3,2,2,3
1.0151798,1.0353473,6,1,7,7,5,1,5,4,2,1,1,4,2,4,1,2,2,2,2,3,1
0.9507059,1.0538126,9,1,9,9,2,1,4,4,1,1,2,3,2,3,3,1,2,1,1,4,2
0.9643893,1.0594177,6,1,7,7,1,1,1,4,1,1,2,4,1,4,1,4,1,4,1,2,1
0.9559569,1.7827656,99,3,14,12,2,2,4,2,2,1,2,3,2,4,4,2,2,2,2,4,2
1.0261052,0.8153726,5,1,5,4,4,2,4,1,1,1,2,3,5,4,2,3,2,4,2,1,1
1.0844305,0.9824319,7,1,8,7,2,2,4,1,3,2,3,3,4,4,4,2,3,2,2,4,2
0.9663879,1.9043148,99,3,14,12,2,5,4,1,1,4,5,5,1,4,5,1,4,5,2,4,2
0.9869274,0.8255166,6,1,5,4,2,1,1,4,2,1,2,4,1,4,4,1,3,1,1,4,1
1.0174482,0.7812489,99,1,5,4,1,1,1,4,1,1,5,5,5,4,4,2,1,2,1,4,1
1.0612968,0.7461053,6,1,5,7,3,3,4,3,2,1,4,4,2,4,1,3,2,3,3,2,1
0.9559569,0.7029347,99,1,5,6,4,1,3,2,2,2,4,3,2,4,3,2,2,2,2,3,1
0.9825804,0.7867066,5,1,5,13,2,2,3,3,2,2,1,3,2,3,3,2,2,2,1,3,1
1.3441145,0.9164224,5,1,5,14,2,3,3,4,1,3,3,2,4,4,1,4,2,3,3,2,1
1.0125813,1.8601213,5,3,14,12,1,1,4,2,2,1,2,4,1,3,3,1,4,1,2,4,2
1.0595449,0.9999015,99,1,9,9,1,1,2,3,1,1,2,3,2,2,3,1,3,3,1,3,1
0.9797596,1.0949129,5,1,7,6,3,2,4,2,2,3,4,4,4,3,2,2,2,2,3,4,2
1.101277,1.2088542,99,1,3,4,4,3,4,1,1,1,3,5,4,4,3,1,4,1,1,4,2
0.9939,0.7346874,4,1,5,4,2,1,4,2,1,1,1,4,3,2,2,2,2,2,1,2,1
1.0328151,1.1169665,4,1,3,3,2,3,1,4,3,4,4,1,3,3,3,3,1,2,1,2,2
0.9973088,1.7747999,99,1,12,11,2,2,3,2,2,2,3,2,2,3,2,2,2,3,2,3,2
1.1154897,2.090301,99,4,16,14,4,4,5,5,5,4,4,1,5,5,5,5,4,1,1,5,1
0.9802399,0.7533573,3,1,5,4,4,3,4,1,5,3,4,2,3,4,3,1,4,1,1,3,2
1.0713879,0.8576542,3,1,5,4,3,2,2,3,3,2,4,2,3,4,3,2,2,1,1,3,2
1.0178083,1.138046,1,1,3,3,4,4,4,1,4,4,4,1,4,4,4,1,4,1,1,4,2
0.9172669,0.8767804,5,1,9,4,2,2,4,1,1,2,2,2,2,4,3,1,2,2,1,3,2
1.1034361,1.2277844,3,1,3,3,4,1,4,1,3,4,4,4,2,4,2,2,3,2,1,4,1
0.9236692,0.6478466,6,1,5,7,4,3,4,2,2,3,3,2,3,4,2,3,2,3,2,2,1
1.1103805,0.531928,2,1,2,3,3,2,4,2,3,3,3,2,3,4,1,2,2,3,1,4,2
0.9343443,0.9491286,6,1,7,7,2,1,4,1,2,1,2,2,1,4,1,3,1,3,1,1,1
0.9975093,1.0129026,2,1,3,4,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2
1.0162362,0.703803,7,1,5,9,1,1,4,1,1,1,1,3,1,4,2,2,1,2,2,2,1
0.8760895,0.8617194,7,1,7,4,4,2,2,3,3,2,3,3,2,3,2,3,3,3,1,2,2
1.0381873,0.8460474,1,1,5,4,4,2,3,2,2,2,2,3,3,4,3,3,2,3,3,3,1
1.0261052,1.1212224,8,1,7,7,1,2,2,4,1,3,2,3,1,4,1,1,1,4,1,1,1
0.8774746,0.6864806,5,1,5,4,4,3,3,3,1,2,3,2,2,3,2,2,2,3,2,3,1
1.0298135,0.8299918,5,1,8,13,4,2,4,5,4,3,4,4,4,4,3,2,1,2,2,4,2
1.029017,0.9919208,8,1,9,7,1,1,4,3,2,1,1,4,1,2,2,1,3,3,1,4,2
1.0126702,0.9522955,8,1,9,9,2,1,5,3,2,5,2,3,2,3,2,1,3,4,2,3,1
1.1176305,1.049747,8,1,9,13,1,1,3,2,3,1,2,4,1,4,2,3,2,1,3,4,2
1.0264724,0.8642707,10,1,9,9,1,1,4,2,4,3,2,4,1,4,1,1,1,1,2,1,2
1.0412805,1.6688788,99,1,12,11,2,3,3,3,3,4,4,4,4,4,4,3,3,4,3,4,2
0.9291049,1.6760207,99,3,14,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3
1.2336595,1.9817619,3,1,16,14,2,4,4,4,4,3,4,2,4,4,4,2,4,5,2,4,2
0.9934087,0.9895748,99,1,3,9,2,1,3,2,3,1,2,3,1,3,3,2,3,3,2,3,2
1.1254183,1.1873691,99,1,3,4,5,2,4,2,2,3,3,2,5,4,5,5,3,2,2,3,2
1.0380849,0.5589292,2,1,2,4,4,4,4,3,3,4,3,2,4,4,4,1,4,1,1,4,2
0.9578754,0.8763138,7,1,9,13,1,1,5,4,1,1,1,4,1,2,1,2,2,2,1,1,1
0.9888864,0.8487802,99,1,9,9,1,1,4,1,2,1,2,4,2,3,4,1,4,2,2,3,2
0.9190457,0.5324998,3,1,4,5,4,4,5,3,5,5,4,1,4,4,5,2,5,3,1,4,1
1.0412812,0.927214,2,1,9,9,1,1,1,1,1,1,1,2,1,3,1,1,1,3,1,3,2
0.894637,1.5820802,99,3,14,13,3,3,4,2,3,3,4,2,5,4,3,5,3,2,1,3,2
0.9569414,1.7416711,99,1,12,4,1,1,4,2,1,3,4,2,2,1,1,2,2,2,2,1,2
0.9873739,0.7317764,5,1,5,11,1,5,5,5,5,2,5,4,2,4,5,5,5,2,2,4,2
0.9981002,0.7353578,3,1,5,4,3,4,4,2,3,4,4,2,3,4,3,1,3,3,3,4,2
1.0021551,1.9295485,5,3,14,12,1,1,5,4,2,1,5,5,2,4,5,1,5,5,1,3,3
0.9983274,0.896278,10,1,9,13,1,1,3,3,2,1,1,4,1,4,2,2,1,4,2,2,1
0.9551427,0.8731523,10,1,9,9,1,1,1,4,1,1,1,4,1,2,1,1,1,4,1,4,2
0.9941979,0.8174692,5,1,5,6,5,2,2,2,5,1,1,1,1,4,2,2,5,2,1,1,3
0.9467089,0.7790985,7,1,5,7,4,2,3,4,3,3,3,2,3,4,2,3,3,4,3,1,1
0.9744866,1.9267184,5,1,12,11,1,2,4,3,1,5,5,5,5,4,1,1,1,4,1,4,2
1.1518509,1.2527939,4,1,3,4,2,1,4,2,3,1,5,3,2,4,3,3,2,2,2,5,2
1.0027708,0.8964298,10,1,9,9,1,1,1,2,1,1,1,4,1,3,3,2,1,2,2,3,2
