pays,poids1,poids5,nou1,v0t1,t12022,q27_i2,q27_i22,q27_i32,q6v16_i4,q17v16,q27_i8,q27_i14,q27_i23,q9v16
1,1.163151,1.2093693,99.0,3.0,,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,7.0
1,0.3163223,0.327884,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,7.0
1,0.5793536,0.5793836,5.0,1.0,7.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,8.0
1,0.578019,0.5866675,10.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0
1,0.9402763,0.9327615,5.0,1.0,7.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0
1,0.6120073,0.6584162,8.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,8.0
1,1.6193883,1.6710385,99.0,3.0,,2.0,,3.0,2.0,3.0,4.0,,,5.0
1,0.4132684,0.4141252,99.0,1.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
1,0.8594741,0.8577195,10.0,1.0,11.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0
1,0.7302316,0.7790349,7.0,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0
1,1.6034127,1.6156285,7.0,1.0,10.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,9.0
1,1.0096507,1.1216629,99.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,10.0
1,0.4917973,0.4885442,10.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0
1,0.8634173,0.8602092,4.0,1.0,7.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0
1,1.5623541,1.6019859,5.0,3.0,,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,10.0
1,0.3820638,0.4214402,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0
1,0.3862882,0.4501066,5.0,1.0,6.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,9.0
1,1.0061053,0.9383179,7.0,1.0,6.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,8.0
1,1.7102029,1.7329035,10.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0
1,2.0334027,2.1013305,7.0,1.0,13.0,2.0,2.0,3.0,,2.0,2.0,2.0,3.0,5.0
1,1.611423,1.6660702,8.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,7.0
1,1.228815,1.2211848,,1.0,7.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0
1,0.4755171,0.5362837,6.0,1.0,8.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,7.0
1,0.5517967,0.5886381,4.0,1.0,11.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0
1,0.3398708,0.3072152,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,7.0
1,0.3669574,0.327884,7.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0
1,1.5115575,1.5443186,99.0,3.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0
1,1.2444099,1.2390668,5.0,1.0,7.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0
1,0.5808771,0.5183744,7.0,1.0,8.0,2.0,4.0,,1.0,2.0,2.0,2.0,,1.0
1,1.3290235,1.3759038,99.0,3.0,,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0
1,0.4751936,0.4743359,10.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,5.0
1,1.4234637,1.5373648,8.0,1.0,10.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0
1,0.4759184,0.525917,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,7.0
1,1.2757211,1.258471,6.0,1.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,8.0
1,1.6127446,1.3398438,5.0,3.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0
1,1.4335005,1.418537,10.0,1.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,8.0
1,0.731281,0.7274699,6.0,1.0,7.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,8.0
1,0.6923577,0.7690425,5.0,1.0,8.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,
1,0.7127271,0.7114154,10.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,6.0
1,0.2383178,0.2623746,1.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,9.0
1,0.9424207,0.9316083,6.0,1.0,7.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,5.0
1,0.6739317,0.7362695,2.0,1.0,6.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,10.0
1,0.521601,0.5242628,5.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0
1,0.7534481,0.8403692,9.0,1.0,8.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0
1,1.5315334,1.5810611,5.0,1.0,13.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0
1,1.0673528,1.1841861,4.0,1.0,12.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0
1,1.1259909,1.1147949,7.0,1.0,7.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,9.0
1,1.6549901,1.3859295,5.0,1.0,13.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,7.0
1,1.0200781,1.0231844,7.0,2.0,,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,6.0
1,1.2918175,1.159618,3.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0
1,1.899808,1.9310676,6.0,1.0,10.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,10.0
1,0.6713052,0.6720549,10.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0
1,0.9219919,0.9190389,5.0,1.0,7.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0
1,1.5318142,1.3699154,2.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,6.0
1,0.9351059,0.9345039,5.0,1.0,7.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,6.0
1,0.9537733,0.8535297,6.0,1.0,8.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0
1,0.6482918,0.6131468,7.0,1.0,6.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,6.0
1,0.8053027,0.7973664,6.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,8.0
1,0.4920419,0.4934019,9.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,7.0
1,0.5964962,0.6013874,7.0,1.0,11.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0
1,0.9043831,0.9060543,9.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0
1,1.2405272,1.271565,2.0,1.0,13.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0
1,0.7946629,0.8001221,4.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,
1,1.0285898,1.0200047,3.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0
1,0.3830615,0.3437243,5.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,6.0
1,1.163151,1.2093693,99.0,3.0,,2.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,5.0
1,1.1150687,1.1180823,7.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0
1,0.6650648,0.6653958,6.0,1.0,11.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0
1,1.4436169,1.2962171,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0
1,1.7244232,1.7220944,,2.0,,4.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,10.0
1,1.731711,1.7545428,99.0,1.0,13.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
1,0.39983,0.4024779,99.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,10.0
1,0.6634637,0.6580065,6.0,1.0,7.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0
1,0.6367822,0.5872463,3.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,8.0
1,0.8376151,0.8386728,9.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,3.0,,,
1,1.4947898,1.5425973,3.0,3.0,,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0
1,1.5577453,1.5602058,6.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0
1,0.563808,0.5629232,3.0,1.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,9.0
1,0.9773903,1.0025818,6.0,3.0,,1.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,6.0
1,2.7215447,2.6459494,99.0,3.0,,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0
1,0.7748625,0.8249964,8.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0
1,0.5282751,0.5314565,10.0,1.0,11.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0
1,0.219157,0.2420679,5.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,7.0
1,0.286702,0.3170297,5.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0
1,0.9684057,0.9588494,5.0,1.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0
1,0.8513087,0.8459737,1.0,1.0,7.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,8.0
1,1.05039,0.878763,4.0,3.0,,3.0,4.0,3.0,2.0,3.0,2.0,2.0,,8.0
1,1.5670975,1.5819324,10.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,8.0
1,0.7409542,0.7356113,6.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0
1,0.5859199,0.6094163,7.0,1.0,8.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0
1,0.747187,0.7476618,9.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,7.0
1,1.5430864,1.5552778,9.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0
1,1.2862417,1.2425187,7.0,,,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0
1,0.5986027,0.6019512,8.0,1.0,11.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0
1,1.0739796,1.1132225,99.0,3.0,,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,7.0
1,1.2408315,1.1989572,8.0,1.0,13.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0
1,0.6216078,0.627578,10.0,1.0,11.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0
1,0.5981472,0.5911807,6.0,1.0,7.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0
1,1.4335005,1.418537,4.0,1.0,7.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0
1,1.4357789,1.4874581,4.0,3.0,,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,6.0
1,0.6146327,0.679298,8.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0
1,1.2253431,1.2181892,6.0,1.0,7.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0
1,0.5718218,0.5670757,99.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,10.0
1,0.2898488,0.3194053,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,8.0
1,1.1593827,1.1725094,9.0,1.0,10.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0
1,0.9273055,0.9194419,6.0,1.0,7.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0
1,1.024164,0.9671605,6.0,1.0,6.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0
1,0.8430099,0.7288803,9.0,1.0,11.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0
1,0.8424424,0.8390405,99.0,1.0,11.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0
1,0.626372,0.5853913,3.0,1.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,6.0
1,0.5400187,0.5464521,10.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,7.0
1,0.6222011,0.5858527,3.0,1.0,6.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,7.0
1,1.0419247,1.0672581,3.0,1.0,13.0,3.0,4.0,,3.0,2.0,4.0,3.0,2.0,8.0
1,0.9310212,1.0287681,6.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0
1,0.9511625,0.9455914,99.0,1.0,11.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0
1,0.381953,0.3793583,4.0,1.0,11.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,8.0
1,0.5818309,0.5770473,5.0,1.0,7.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,6.0
1,1.0259603,1.0492754,2.0,3.0,,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,8.0
1,1.1105807,1.1019552,7.0,1.0,7.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
1,0.8745037,0.8739393,7.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0
1,1.1363314,1.1446744,99.0,1.0,10.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,9.0
1,0.7257977,0.7288976,5.0,1.0,11.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0
1,0.8277508,0.7174398,5.0,1.0,11.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0
1,1.3650501,1.360832,4.0,1.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
1,0.5894309,0.5918087,9.0,1.0,11.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0
1,0.4106877,0.4251198,5.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,6.0
1,0.641333,0.5761077,3.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0
1,1.7581367,1.8039945,99.0,3.0,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,8.0
1,0.9847391,1.0158452,1.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0
1,0.7332856,0.6335221,99.0,1.0,9.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0
1,0.8684022,0.8667783,5.0,1.0,7.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,8.0
1,1.4335005,1.418537,8.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,7.0
1,1.942245,1.7497559,2.0,1.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,1.0,10.0
1,0.3937038,0.3956963,9.0,1.0,11.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0
1,0.8495289,0.8527853,8.0,1.0,11.0,2.0,2.0,4.0,,2.0,4.0,2.0,3.0,8.0
1,0.937274,0.9322857,99.0,1.0,7.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0
1,0.7978387,0.8489127,99.0,1.0,9.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0
1,1.3027139,1.3062807,5.0,1.0,11.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,5.0
1,0.9226399,0.9265318,5.0,1.0,7.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0
1,1.4984258,1.5574626,99.0,3.0,,3.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0
1,0.4906271,0.5103817,8.0,1.0,8.0,2.0,2.0,,1.0,1.0,2.0,2.0,,5.0
1,0.8960712,0.8926558,7.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0
1,1.467432,1.4445366,8.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0
1,1.0202821,1.026969,10.0,1.0,11.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0
1,0.693823,0.6886505,9.0,1.0,7.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0
1,0.4755171,0.5362837,7.0,1.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,7.0
1,1.0741535,1.0672358,6.0,1.0,7.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0
1,0.4136805,0.4153428,10.0,1.0,11.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,10.0
1,0.5161295,0.4652449,7.0,1.0,8.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,0.0
1,0.7941294,0.7914576,5.0,1.0,7.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0
1,1.1511465,1.0324888,99.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0
1,1.2479358,1.2421137,99.0,1.0,7.0,3.0,3.0,2.0,2.0,3.0,,2.0,2.0,5.0
1,0.4878422,0.5242628,99.0,1.0,11.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,7.0
1,0.9995068,0.941994,4.0,1.0,6.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0
1,1.6029086,1.651286,99.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0
1,0.3412284,0.3103222,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0
1,1.4267412,1.280975,2.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,6.0
1,1.0766143,1.0912919,7.0,1.0,10.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,8.0
1,0.9161089,0.8262095,99.0,1.0,8.0,,1.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0
1,0.9662021,0.9600364,1.0,1.0,7.0,1.0,,4.0,2.0,2.0,2.0,3.0,2.0,8.0
1,0.7664217,0.8429737,2.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,10.0
1,1.9706721,1.7767872,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,8.0
1,0.4790439,0.5317929,3.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,8.0
1,1.3881651,1.3263633,99.0,3.0,,2.0,,,1.0,1.0,2.0,2.0,2.0,8.0
1,0.5309333,0.4791214,8.0,1.0,8.0,1.0,1.0,,2.0,3.0,1.0,1.0,4.0,7.0
1,0.9078652,0.9035536,5.0,1.0,7.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,8.0
1,0.9221026,0.9128086,7.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0
1,0.6851935,0.6868052,9.0,1.0,11.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0
1,0.9043831,0.9060543,5.0,1.0,11.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,6.0
1,0.39983,0.4024779,10.0,1.0,11.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,6.0
1,0.8917422,0.9807158,7.0,1.0,12.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,6.0
1,0.9267036,0.8701593,99.0,1.0,6.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,8.0
1,1.0673528,1.1841861,6.0,1.0,12.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0
1,1.935733,1.7282766,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,8.0
1,0.4769034,0.4248109,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,7.0
1,0.8508979,0.838034,6.0,1.0,7.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0
1,0.8631174,0.8620734,9.0,1.0,11.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,7.0
1,0.9024234,0.8933203,7.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0
1,1.5502275,1.6069652,99.0,1.0,13.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0,5.0
1,1.4720473,1.488927,8.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,7.0
1,0.5619993,0.5024887,3.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,8.0
1,1.9145849,1.9643096,99.0,3.0,,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,7.0
1,0.8141554,0.8059148,7.0,1.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0
1,0.5100067,0.4763449,4.0,1.0,6.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,8.0
1,1.055846,1.0437534,5.0,1.0,7.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0
1,0.9351059,0.9345039,5.0,1.0,7.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,7.0
1,1.2317941,1.320285,8.0,1.0,11.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0
1,1.0886571,1.2110033,7.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,6.0
1,0.626546,0.6276677,10.0,1.0,11.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,10.0
1,1.057773,1.0704818,0.0,1.0,10.0,1.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,5.0
1,0.9954857,0.9928774,4.0,1.0,7.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0
1,0.5235491,0.5182162,7.0,1.0,11.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0
1,0.7784425,0.7784904,9.0,1.0,11.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,8.0
1,0.7326574,0.7366623,8.0,1.0,11.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0
1,1.0419254,1.1498061,0.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,,10.0
1,0.8133632,0.9504635,4.0,1.0,6.0,2.0,4.0,4.0,,2.0,3.0,2.0,2.0,6.0
1,0.7785041,0.851316,3.0,1.0,12.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,7.0
1,1.5958073,1.6379591,99.0,3.0,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0
1,1.0373546,1.1200106,5.0,2.0,,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0
1,1.0926098,0.9570162,99.0,1.0,10.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0
1,0.6785874,0.6041446,99.0,1.0,8.0,2.0,2.0,,1.0,2.0,2.0,2.0,3.0,6.0
1,1.1796889,1.2950251,0.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,5.0
1,0.6369424,0.6443444,5.0,1.0,11.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0
1,1.0309356,1.0187436,6.0,1.0,7.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0
1,0.4825878,0.4824651,99.0,1.0,11.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0
1,2.3423822,2.4056935,99.0,3.0,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,7.0
1,0.7111053,0.7122961,99.0,1.0,11.0,1.0,1.0,,1.0,3.0,2.0,3.0,2.0,7.0
1,0.5489303,0.5476071,4.0,1.0,11.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0
1,0.4983954,0.5272476,8.0,1.0,8.0,,2.0,2.0,3.0,4.0,2.0,2.0,3.0,8.0
1,0.7958059,0.7949409,5.0,1.0,7.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0
1,0.8868018,0.8784829,99.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,8.0
1,0.9158607,0.9193218,8.0,1.0,11.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,8.0
1,0.4675107,0.5179551,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,10.0
1,1.4335005,1.418537,4.0,1.0,7.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0
1,1.9651837,2.1621161,0.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,10.0
1,0.9819013,1.0967706,2.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,10.0
1,0.4629267,0.4635433,,1.0,11.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0
1,1.1259909,1.1147949,5.0,1.0,7.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0
1,1.3082285,1.1720575,0.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,8.0
1,0.5675128,0.6252927,7.0,1.0,8.0,2.0,4.0,4.0,,2.0,3.0,,4.0,5.0
1,0.9032509,0.9332412,6.0,1.0,12.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,6.0
1,1.105442,1.2197312,2.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,7.0
1,0.5136091,0.5154293,10.0,1.0,11.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0
1,0.5312635,0.5330433,8.0,1.0,11.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0
1,1.2977738,1.2889571,6.0,1.0,7.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0
1,1.0714412,1.0711213,7.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,7.0
1,0.5250983,0.5472104,7.0,1.0,12.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,9.0
1,0.6205016,0.6173624,4.0,1.0,11.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
