Poids,Poids1,nou1,r36a,r36ab,ivt1_2,Q27_i2,q27_i22,q27_i18,n43_i4,n43_i6,qcb1_i3,q27_i8,q27_i17,q27_i14,q27_i23,q32
0.770734,0.5978993,3,1,5,8,4,4,1,4,1,4,4,3,2,2,1
0.9963071,0.8245854,8,1,9,12,4,4,3,4,4,4,4,4,4,3,1
0.6502441,0.5565224,7,1,9,9,2,4,3,3,2,2,3,2,2,2,2
1.2048331,0.9880283,1,1,5,6,4,4,1,3,2,2,4,1,3,3,2
1.2466228,1.6594748,6,1,7,9,1,2,4,1,4,1,2,3,3,4,1
0.6969997,0.9540218,6,1,7,9,2,3,3,2,2,2,3,3,2,3,2
1.0150708,0.8639492,10,1,9,12,1,1,1,4,3,1,1,5,1,4,1
1.2816249,0.9941261,8,1,5,8,2,4,3,2,3,1,2,2,2,2,2
0.837363,1.0114745,5,3,14,15,1,1,2,1,3,1,2,2,1,3,2
1.1622074,1.3802274,99,1,12,14,1,1,3,1,3,3,2,2,3,3,4
0.9894444,0.6351901,99,1,6,13,2,1,4,2,2,2,3,2,2,2,2
0.7852752,0.6130778,6,1,5,3,1,2,3,1,2,2,2,3,2,3,3
1.1936884,1.6306088,9,1,7,11,1,2,4,1,4,2,2,4,2,4,3
1.011786,0.8318302,5,1,9,10,2,2,3,1,2,1,1,4,1,3,1
1.0640558,0.841186,4,1,5,8,3,4,2,3,2,2,4,3,2,2,2
0.8856716,1.0803308,99,3,14,14,2,1,4,2,2,2,2,3,3,3,2
0.8356522,1.0042689,99,3,14,15,4,4,4,3,4,4,4,4,4,4,1
0.9701428,0.8055411,4,1,9,12,4,4,4,4,4,4,4,4,4,4,3
1.2300112,0.9451162,5,1,5,8,1,1,4,1,4,2,2,2,1,1,1
0.9183059,0.7159091,4,1,5,12,2,3,2,2,3,3,3,2,3,3,3
1.2771165,0.982304,5,1,5,8,3,3,2,2,2,2,2,3,2,2,1
0.7472349,0.5926393,5,1,5,8,3,4,1,4,2,3,3,1,2,4,1
1.2300112,1.4624022,5,1,12,7,2,4,2,3,2,2,3,2,2,2,2
1.2298357,0.8338863,4,1,4,14,3,3,2,3,2,3,3,2,3,2,1
1.2816249,1.6900718,7,1,7,8,4,4,4,2,2,2,2,4,1,3,2
1.2582617,1.005519,7,1,5,9,2,4,4,2,3,2,2,2,2,3,2
1.0147488,1.2358657,2,1,3,7,5,3,1,2,2,4,3,4,3,1,2
0.7013342,0.4761776,0,1,4,4,4,4,2,4,1,4,4,4,4,4,2
0.9844017,0.7915488,99,1,5,9,3,2,3,2,3,2,4,1,3,2,1
1.2980295,0.7528427,2,1,2,2,3,4,1,3,2,4,3,5,3,1,1
1.1485523,0.9308025,3,1,5,8,3,4,1,3,2,3,4,2,3,2,1
0.9700822,1.213533,3,1,3,12,2,2,1,1,2,3,3,1,3,1,1
1.0383846,0.9191645,8,1,9,11,1,1,4,3,3,1,2,2,2,2,2
0.7646161,1.0223618,5,1,7,11,3,3,3,3,3,3,3,3,3,3,1
0.9908614,0.8029277,6,1,5,8,3,2,2,2,2,1,3,3,2,4,3
1.0329683,0.8978537,99,1,9,16,2,3,3,3,2,2,3,2,2,3,4
0.7577332,0.9806916,8,1,7,9,1,1,4,1,4,2,1,3,1,4,1
1.0747486,1.3455303,99,1,3,5,1,4,3,1,3,2,4,2,3,2,1
1.011786,0.8318302,10,1,9,12,1,1,4,1,4,3,2,2,3,2,2
1.1964519,1.3013463,8,1,8,9,1,3,1,1,4,1,3,3,3,4,3
0.6585779,0.8195209,7,3,14,9,1,2,2,1,4,2,2,3,2,4,2
1.3538861,1.6851369,3,1,3,12,1,2,5,1,3,1,5,1,1,2,2
0.9272696,1.127996,4,3,14,15,2,2,2,1,2,2,2,2,2,1,2
1.0640558,1.330355,3,1,3,4,2,4,2,1,2,2,3,1,3,1,1
0.7852752,0.528381,8,1,4,4,3,2,2,2,2,1,1,1,1,2,3
0.677537,0.8555608,99,1,12,16,4,4,1,4,1,4,4,4,4,1,1
0.7361093,0.5210101,4,1,4,8,2,2,2,2,2,3,3,2,3,2,2
1.0711646,0.8464477,2,1,5,8,2,4,3,2,4,2,3,2,2,3,2
1.4594327,1.1704935,6,1,5,8,3,4,3,3,2,2,3,3,3,3,2
1.16631,1.3968384,3,3,14,15,1,2,2,1,3,1,2,2,2,2,1
1.0916191,0.7116531,3,1,6,9,1,4,2,1,4,1,3,1,3,2,1
0.753349,0.5875443,5,1,5,8,3,3,1,3,2,3,3,2,2,2,3
1.0153577,1.2438793,4,1,3,7,2,2,2,2,3,2,2,2,3,1,1
1.16631,1.4277103,1,1,3,3,4,4,2,4,1,4,4,4,3,1,1
0.7928738,0.6068109,5,1,5,8,4,4,4,4,2,4,2,2,4,4,2
1.0150708,0.8639492,10,1,9,11,1,1,4,1,4,1,4,2,4,2,1
0.9504011,1.164819,99,1,3,16,2,4,1,2,3,1,3,1,2,1,2
0.9958709,1.2277731,5,3,14,2,3,3,4,3,3,3,2,3,2,3,3
1.2184837,0.9800842,5,1,5,8,2,3,2,2,3,2,2,3,2,3,2
1.0838131,0.8901654,10,1,9,12,1,1,4,1,4,1,4,1,1,2,1
0.5117092,0.6966851,8,1,7,11,1,4,4,1,4,2,2,2,5,4,1
0.7989862,0.9820611,99,1,12,14,5,2,4,5,5,2,3,1,3,2,4
0.9625012,1.3107014,7,1,7,9,1,3,3,2,3,1,3,1,2,1,1
0.8518863,0.5858959,99,1,4,14,2,2,2,1,4,2,3,2,3,2,1
1.3828862,1.7633381,10,1,3,15,1,2,4,1,4,4,4,1,4,2,3
0.7236552,0.8770429,99,3,14,1,2,2,1,1,1,1,1,1,1,1,4
0.6969997,0.9540218,7,1,7,9,3,2,3,3,2,2,2,4,2,3,2
1.4116906,1.107513,4,1,5,8,4,4,2,3,2,2,4,2,3,2,1
1.195665,0.9312362,5,1,5,8,1,3,1,2,3,2,2,2,2,2,1
1.0171752,0.8588188,5,1,9,12,2,3,2,3,2,3,2,2,4,2,1
0.8782237,0.9420925,9,1,8,15,1,2,3,1,4,1,1,3,2,3,2
0.5117092,0.6966851,8,1,7,9,2,4,4,1,5,2,2,3,2,4,2
0.6637911,0.3855492,9,1,2,2,3,2,2,1,2,2,2,3,3,2,1
0.5512437,0.7037938,0,1,3,4,2,4,1,1,3,2,4,2,2,2,1
0.7123795,0.5521076,5,1,5,8,3,4,2,5,2,3,5,2,3,3,2
0.6522043,0.4300381,1,1,4,4,5,4,2,3,2,5,3,1,2,2,1
1.2405912,1.5450176,7,1,3,11,3,3,2,4,2,3,2,1,1,2,1
0.6113753,0.7493039,5,3,14,12,1,1,1,2,1,1,1,1,2,1,2
1.1840696,0.8233591,3,1,4,5,1,4,1,2,3,2,4,1,4,2,1
1.1051377,0.8599153,4,1,5,8,4,4,1,3,2,3,3,2,3,2,1
1.0534607,0.8753009,10,1,9,12,1,3,2,1,4,1,2,2,2,2,2
1.1914591,0.9848993,99,1,9,12,1,1,4,1,4,4,4,1,3,2,2
1.2990288,1.7308878,6,1,7,8,2,4,4,1,2,2,1,3,2,4,2
1.195665,0.9312362,4,1,5,8,4,4,1,2,2,4,3,2,3,3,2
1.1694453,1.4751539,0,1,3,3,4,4,1,3,1,4,4,1,4,1,1
0.7143337,0.4836726,4,1,4,4,3,3,3,3,2,1,3,2,1,1,3
0.6883056,0.8905288,7,1,7,9,5,4,3,2,2,2,2,4,5,3,2
1.267136,1.5609372,2,1,3,3,3,4,1,1,2,4,3,1,3,2,1
1.0758677,0.8126315,4,1,5,8,2,4,2,2,2,5,3,2,2,1,2
1.2256845,1.2083249,2,2,15,6,3,4,1,4,2,4,3,2,3,2,1
0.9894444,0.7715395,5,1,5,8,3,4,2,2,5,2,3,5,2,3,1
1.0799754,0.8435779,99,1,5,15,3,4,2,1,2,1,2,2,2,3,2
1.2816249,1.5722332,0,1,3,4,2,4,4,1,3,2,4,1,2,1,1
1.1051377,0.7411178,6,1,4,7,4,4,1,3,1,2,4,4,4,1,1
0.7077399,0.4899364,2,1,4,15,3,2,2,4,1,2,3,2,1,1,2
1.1010077,1.3233778,5,1,12,14,5,2,3,2,2,3,5,2,2,2,2
1.2510234,1.383853,6,1,8,11,1,4,4,1,2,2,2,3,2,3,2
0.6969997,0.9540218,8,1,7,9,2,4,4,1,3,1,2,4,2,4,3
0.8552979,0.6907207,3,1,5,7,4,4,1,3,1,4,3,3,2,3,2
1.0715605,0.711612,3,1,4,6,3,2,2,3,2,3,3,1,4,1,2
0.9982073,1.2053207,2,3,14,7,4,4,2,4,2,2,4,2,4,2,1
1.1051377,0.9204138,10,1,9,12,1,1,2,1,4,1,1,1,4,1,1
1.1436223,0.991152,99,1,9,12,2,3,2,1,4,1,1,2,1,4,1
0.7967852,0.9844698,7,1,3,4,2,2,2,2,3,3,3,3,3,5,2
0.9244033,1.1068417,5,3,14,14,1,1,1,2,3,1,1,1,1,1,1
1.0838131,1.3152816,3,1,3,4,5,4,1,1,3,2,4,1,3,1,1
0.6969997,0.6006508,9,1,9,11,1,1,2,1,2,1,2,1,2,2,2
0.6113002,0.5425451,99,1,9,12,1,1,4,1,4,2,2,1,3,1,2
0.7446064,0.5855917,3,1,5,8,3,4,1,3,2,3,3,2,2,3,2
0.9798579,0.8151845,99,1,9,10,1,3,1,1,1,3,4,1,3,1,2
1.2006755,1.486882,1,1,3,7,2,3,2,4,2,2,3,3,3,3,1
1.0115001,0.6873798,2,1,4,3,3,3,1,3,2,3,3,2,2,1,1
1.16631,1.2645966,7,1,8,9,2,3,2,1,4,2,3,3,3,3,2
0.8781155,1.1361693,4,1,3,1,5,4,2,3,2,2,3,2,3,5,2
1.4408748,1.2539756,9,1,9,12,1,1,4,1,4,2,2,3,1,4,3
1.1039679,0.8997172,7,1,5,8,5,2,2,5,2,3,2,2,2,2,2
0.6586189,0.5194725,6,1,5,8,3,3,2,2,2,3,2,2,3,3,2
0.6714159,0.4644148,5,1,4,9,1,4,4,1,4,1,2,1,2,1,1
0.753349,0.5875443,7,1,5,9,1,3,4,2,3,2,2,3,2,4,1
0.9436474,1.1686952,3,1,3,14,2,4,2,5,2,2,3,2,3,1,4
0.8061469,0.6601098,0,1,5,11,2,2,1,3,1,2,2,1,2,1,2
1.040226,1.2125711,99,1,13,14,2,1,1,4,4,1,4,1,1,1,1
0.7991585,0.5298034,10,1,1,11,1,1,1,1,1,1,1,1,1,1,1
0.9738113,1.1592555,0,3,14,14,4,5,4,4,4,4,4,4,4,4,3
0.8018253,0.968181,7,1,13,12,5,5,4,5,5,5,5,5,5,5,2
1.0001258,1.1986426,0,3,14,11,3,4,2,3,4,3,4,4,3,2,4
1.0971347,0.8450973,4,1,5,8,1,2,2,2,2,2,1,1,2,2,2
1.0364065,1.2514359,2,4,16,7,3,4,2,3,2,2,2,2,3,2,1
1.0288551,0.5711328,99,1,2,9,4,4,4,4,1,4,3,1,4,1,2
1.0111792,0.9990662,99,2,15,16,5,4,1,5,5,5,4,5,5,5,4
0.7956204,0.9793596,99,1,13,15,4,1,2,2,1,1,4,3,1,1,4
1.040315,0.8072091,8,1,5,8,1,2,1,4,1,1,1,2,1,2,1
1.1724757,0.989632,10,1,9,12,1,1,1,1,4,4,1,2,1,3,3
0.7675114,0.768382,8,2,15,16,5,3,5,2,3,2,2,2,3,3,3
1.3385803,1.1322846,99,1,9,11,1,1,2,1,4,1,2,2,1,2,1
0.8976933,0.7294621,5,1,5,8,2,2,2,1,4,3,2,3,3,2,1
0.7852752,0.6562104,10,1,9,11,1,1,1,1,3,4,2,2,1,4,1
1.1156787,1.3829381,99,1,12,14,2,2,3,2,2,2,2,2,2,2,1
1.1639338,0.7863835,3,1,4,8,2,2,2,3,2,2,3,2,4,4,1
1.030246,0.876757,9,1,9,12,1,2,2,3,3,1,3,2,3,3,2
0.9341719,1.2108575,10,1,3,4,4,4,2,2,2,2,4,3,3,3,2
1.4594327,1.5144782,4,2,15,16,1,5,2,1,5,5,1,2,1,1,2
0.9591154,0.9856859,7,2,15,14,2,2,1,2,2,2,2,2,2,2,1
0.8234087,0.6466154,10,1,5,8,1,1,4,4,4,5,4,1,5,1,2
0.6102943,0.6356215,7,2,15,12,1,3,2,2,2,2,2,2,2,2,2
0.7472349,0.634334,9,1,9,4,1,2,2,2,2,2,3,2,2,2,1
0.7652204,0.6409861,99,1,9,12,1,2,3,1,4,1,1,1,2,1,1
1.4029503,1.2091802,10,1,9,12,1,1,3,1,4,1,3,2,1,2,1
1.175172,1.4130749,99,1,3,16,5,1,1,2,5,2,2,3,1,1,4
0.7852752,0.9695967,6,1,3,14,2,2,2,2,2,2,2,2,2,2,1
0.6102943,0.6356215,7,2,15,4,2,2,1,2,2,2,1,1,2,3,2
0.7393916,0.9231175,99,1,13,11,2,2,1,2,2,1,2,2,2,3,1
1.2364945,1.0806348,8,1,9,12,1,2,2,2,4,2,2,1,3,2,2
1.2618197,0.8297157,2,1,1,1,4,1,1,4,1,1,4,1,4,3,2
0.7967568,0.6184481,7,1,5,7,1,1,1,1,3,3,3,2,1,2,1
1.1228806,0.7162723,9,1,6,12,1,1,4,1,3,2,1,1,2,2,1
1.0938245,1.3255266,99,1,12,14,3,2,3,3,2,2,2,2,3,2,1
0.9131979,0.7196353,5,1,5,16,4,5,5,5,2,5,5,5,2,5,4
0.941641,0.8042079,8,1,9,11,2,2,2,2,3,2,2,2,3,2,1
0.9396567,0.7826703,5,1,9,12,1,4,2,1,4,1,1,2,1,1,2
0.869993,0.7464689,99,1,9,12,1,1,1,1,3,2,1,1,3,1,1
1.147429,1.5178378,8,1,7,8,1,2,2,1,4,1,2,2,2,3,2
1.1916192,1.2001402,2,2,15,6,3,4,2,3,2,3,3,2,3,2,2
0.7904153,0.6632079,99,1,9,12,5,1,2,1,3,2,3,2,1,1,2
1.2087328,1.4683448,3,1,12,14,2,4,1,2,3,2,2,1,1,2,2
1.1724757,1.4306318,5,3,14,14,3,3,3,3,5,3,3,5,3,3,1
1.1466622,0.6553259,7,1,2,2,1,1,1,1,1,1,1,1,1,1,1
1.2843142,1.6009388,99,1,3,4,1,2,2,1,3,2,1,1,5,1,2
0.7375357,0.9440055,99,1,3,14,3,2,3,3,2,4,3,2,3,2,1
1.2618197,1.0479048,9,1,9,3,1,2,5,1,4,1,5,5,5,2,2
0.9577599,1.1967959,99,1,16,14,1,3,2,2,3,2,3,1,1,2,2
1.0012245,1.3281454,5,1,7,6,2,3,2,2,2,2,2,2,3,1,1
1.0747502,1.317217,0,1,12,14,2,3,3,2,3,4,2,1,4,1,1
1.1010077,1.3526261,9,1,3,4,4,1,4,4,1,2,3,2,4,1,1
0.7665464,0.7890879,7,2,15,8,2,2,1,1,1,1,2,1,1,1,1
1.4484051,1.4800366,8,2,15,12,3,3,1,1,2,1,4,2,1,3,1
1.3402846,1.6115004,0,1,3,4,4,4,1,4,1,3,4,1,4,2,1
0.7118348,0.4203388,10,1,2,13,2,2,1,1,1,2,5,1,1,1,2
1.4594327,1.0087897,2,1,4,7,2,4,1,3,2,3,4,2,3,2,1
1.0294579,1.2769322,5,1,13,15,1,2,2,1,4,3,2,1,3,2,1
0.9393362,0.7275187,8,1,5,4,3,4,2,4,2,2,2,2,3,4,1
0.9594646,0.9605657,10,2,15,11,1,3,4,1,3,1,1,1,1,4,2
1.096802,0.9080716,8,1,9,12,2,3,2,2,3,1,4,2,3,3,2
0.8906887,0.7437912,7,1,9,12,1,2,2,1,4,2,2,1,2,1,1
1.1381776,1.432405,10,1,3,12,1,3,3,4,4,3,1,2,4,1,2
0.7852752,0.6130778,7,1,5,8,4,4,1,2,2,2,4,1,4,2,2
1.276228,1.6855707,8,1,7,10,1,2,4,1,4,1,3,2,2,3,2
1.2129997,0.9603775,5,1,5,8,3,4,1,3,2,1,3,1,3,2,2
1.030246,0.876757,7,1,9,12,2,2,2,1,2,2,2,2,2,3,1
1.1286515,1.3864588,4,1,12,14,2,3,2,3,3,2,3,2,2,2,1
1.2431663,1.4861029,99,3,14,15,2,2,3,5,5,2,3,2,3,3,4
0.9629558,1.1508353,7,3,14,9,3,1,2,2,2,2,2,2,4,3,2
0.7379776,0.9152368,99,3,14,15,2,5,2,3,2,2,3,1,3,2,1
0.6164023,0.5071502,7,1,5,8,5,1,2,1,2,2,1,1,2,2,2
0.753349,0.7602118,8,2,15,2,4,4,3,3,3,3,4,4,4,4,2
0.6391186,0.6595527,7,2,15,8,3,3,2,2,3,2,3,2,2,2,3
0.6098275,0.4265507,5,1,4,4,3,3,3,3,3,3,3,3,3,3,2
0.5673906,0.7734623,8,1,7,9,3,2,2,2,2,1,3,2,2,1,1
1.040315,0.8639996,5,1,9,11,1,1,1,3,3,1,3,1,1,2,2
1.1754382,1.450967,9,1,3,9,3,4,1,1,1,1,1,1,1,4,1
0.7826801,0.6217789,5,1,5,8,1,3,2,1,3,1,3,1,1,2,1
1.1010077,0.9154396,7,1,9,9,2,2,2,2,2,2,2,2,2,2,2
1.1806358,1.2243057,0,2,15,11,2,1,4,3,4,3,3,4,2,4,2
1.1262952,1.1773384,8,2,15,9,2,1,2,2,1,2,2,1,1,2,2
1.1431726,1.3754492,2,3,14,6,4,4,1,3,2,3,3,1,4,3,2
0.6768672,0.5721877,1,1,9,12,1,1,2,1,4,1,4,1,1,1,2
1.2438982,1.5412828,99,1,3,4,4,1,1,1,2,4,4,1,4,1,1
1.3009474,1.1156304,8,1,9,12,5,5,5,5,5,5,5,5,5,5,1
1.3387421,1.1305811,10,1,9,12,1,1,4,4,4,2,2,2,1,3,1
1.1436303,0.9438635,10,1,9,4,4,4,4,4,4,3,4,4,4,4,1
0.8762195,1.1816943,6,1,7,14,2,1,1,1,3,2,3,2,2,5,2
0.9122723,1.1294742,0,1,3,3,2,3,2,1,3,2,3,2,3,2,1
1.3411773,1.655292,6,1,12,14,3,4,2,4,2,2,3,2,2,3,4
0.6969997,0.4836444,5,1,4,6,4,4,1,3,2,4,4,2,4,2,1
0.9198864,0.7648152,5,1,9,7,2,2,1,2,3,3,3,2,3,2,1
0.6907353,0.5301269,6,1,5,8,2,4,2,1,2,2,1,2,3,3,2
1.16631,1.4277103,1,1,3,7,3,4,2,3,2,3,2,2,3,2,2
0.7967852,0.9631823,6,1,16,12,3,3,3,3,3,3,3,3,3,3,2
1.3459119,1.6752135,99,4,16,15,2,1,1,1,1,2,4,2,1,1,1
1.0702637,1.3039427,6,1,13,14,4,2,2,2,2,1,2,2,2,2,1
1.1795876,0.7644042,6,1,6,9,3,4,4,1,2,2,2,3,2,4,2
0.8336487,0.8609457,6,2,15,1,2,2,1,3,2,1,1,1,1,2,2
1.0612925,0.9065962,4,1,9,12,3,3,3,3,3,3,3,3,3,3,3
1.1223333,1.3912122,8,4,16,8,1,2,2,2,2,1,2,2,1,2,2
1.2129997,0.9603775,4,1,5,8,1,4,2,4,1,1,4,1,1,1,1
1.1122683,1.3498467,5,1,16,13,2,3,3,2,2,2,3,2,2,3,2
1.115877,0.8833321,5,1,5,8,1,3,1,2,2,1,1,2,2,1,4
0.8246812,1.0086321,8,1,12,8,2,2,2,2,2,1,1,2,1,2,2
0.8548935,1.169629,7,1,7,9,1,3,3,2,3,1,2,3,2,3,2
0.9240078,1.1145819,99,1,12,14,2,3,3,2,3,2,2,3,3,3,2
0.9723883,1.1756692,7,3,14,4,1,1,1,1,1,1,1,1,1,1,1
1.096802,1.3417393,5,1,3,2,2,4,1,3,2,3,1,2,2,2,1
1.3381693,1.1384873,9,1,9,12,1,2,1,2,4,1,3,1,1,2,4
0.7876423,0.9800938,7,1,3,4,4,4,4,4,1,1,4,1,4,1,1
0.9346198,0.9225502,1,2,15,9,4,4,1,4,1,4,3,2,3,2,1
0.7446064,0.9061009,3,1,12,14,3,3,2,4,2,3,3,2,3,3,1
0.9440513,1.1354836,2,3,14,15,4,1,4,1,4,2,4,4,4,3,1
0.9625012,0.6533938,1,1,1,1,5,5,5,3,2,3,4,1,3,1,1
0.6685875,0.8314952,7,1,13,11,1,3,4,1,4,1,3,1,1,2,2
1.1821213,1.1979754,7,2,15,13,2,2,2,2,2,5,2,2,2,2,2
0.6423066,0.3768963,0,1,2,2,4,4,2,3,2,3,3,4,3,1,1
1.2744558,1.5330073,7,1,12,16,1,1,4,3,3,4,3,1,2,3,1
0.615388,0.4915105,8,1,5,8,1,2,1,1,3,1,4,3,2,2,2
0.6585779,0.3847531,6,1,2,4,2,2,2,1,3,1,2,2,2,3,3
1.0013149,0.8554349,99,1,9,15,2,2,3,1,3,1,2,2,2,2,1
0.7852752,0.6130778,99,1,5,8,2,2,1,1,2,1,1,2,2,2,1
0.778098,0.8289096,5,1,11,11,2,5,2,1,3,2,5,2,2,2,1
1.0507699,1.2950896,5,1,12,14,2,3,2,2,2,1,2,2,3,1,1
1.2582617,1.5902514,0,1,3,4,3,4,2,3,2,4,2,1,4,1,1
1.1117541,1.3664924,99,3,14,14,3,3,2,4,1,3,3,1,1,2,2
1.2717385,1.515896,4,1,13,14,3,4,2,2,3,2,3,2,2,2,1
1.0819564,1.3025818,6,3,14,14,2,2,1,2,2,1,2,1,2,1,3
1.0935768,1.2909104,8,1,12,14,2,2,3,3,2,2,3,2,2,3,2
1.1622074,1.4107322,7,1,3,1,3,4,2,2,2,4,3,2,3,2,1
0.929354,1.1344877,3,3,14,12,1,1,4,1,1,2,4,4,1,4,1
1.1276495,0.9410972,9,1,9,11,1,1,1,1,4,1,3,2,1,3,2
0.9794456,0.9866868,7,2,15,8,3,4,3,3,3,3,4,2,2,4,2
0.8518863,0.7276397,5,1,9,12,1,2,2,1,4,2,3,1,3,2,1
0.9056699,1.1956055,6,1,7,13,2,2,3,2,4,2,2,4,2,2,1
0.6768672,0.5345779,6,1,5,8,2,2,2,2,2,2,2,2,2,2,1
1.1552331,1.1448272,99,2,15,16,3,2,1,2,2,2,3,2,2,2,2
1.1276495,1.3604689,99,1,16,16,1,3,1,1,2,2,2,2,1,3,2
1.2101331,1.0136548,8,1,9,12,2,2,1,2,2,2,3,2,2,2,2
1.0456483,1.3068775,99,1,12,14,1,1,2,2,4,2,4,3,4,3,3
1.3009474,1.6127775,5,1,12,14,3,3,3,3,3,3,3,3,3,3,2
1.2838891,1.5707681,99,3,14,7,1,1,1,1,3,3,2,1,2,1,1
0.7560084,0.7693609,99,2,15,3,4,4,4,4,4,2,4,4,4,5,2
1.3482792,1.6533382,8,1,12,9,2,2,2,2,2,1,2,2,1,1,1
1.4685074,1.460815,7,2,15,2,4,4,2,5,3,3,3,3,3,3,2
1.0727348,0.9289909,4,1,9,12,2,2,3,2,3,2,3,1,3,1,1
1.1592388,0.9129717,2,1,5,11,5,1,2,5,5,5,2,5,2,5,4
0.829338,0.6604434,8,1,5,8,1,1,1,4,1,2,2,1,1,1,2
1.1089239,0.8456385,1,1,5,8,2,2,1,3,2,2,1,1,1,1,2
0.8426958,0.869408,9,1,11,11,1,2,2,1,1,2,3,2,2,2,2
1.1631668,0.92172,5,1,5,14,5,1,1,4,2,5,3,2,3,1,2
0.7528359,0.5836965,7,1,5,6,2,2,2,1,2,2,2,1,2,3,2
1.0112565,0.7852994,9,1,5,11,1,2,3,1,4,1,4,3,2,3,2
0.7880473,1.0548115,9,1,7,11,1,1,4,1,4,2,1,4,3,4,3
0.7584811,0.8215743,7,1,8,10,2,1,4,2,2,2,3,2,4,1,2
0.7446064,0.5855917,10,1,5,12,1,1,1,1,1,1,1,1,1,1,1
0.753349,0.5875443,8,1,5,8,4,1,4,4,1,5,1,1,4,2,2
1.1089239,0.9051327,9,1,9,12,1,2,2,1,4,2,3,2,2,3,2
0.7502024,0.7786764,9,2,15,8,4,4,2,3,3,3,3,1,1,2,3
0.79869,0.5522866,99,1,4,8,2,3,3,2,3,2,3,3,2,2,3
1.1202971,0.950776,7,1,9,12,3,2,3,2,1,3,2,2,2,1,2
1.0154166,1.008638,8,2,15,8,1,1,2,3,1,1,3,1,2,1,1
0.9518031,0.7479867,6,1,5,4,1,1,1,1,2,1,1,2,1,2,1
0.7852752,1.0422678,6,1,7,9,3,2,1,3,2,3,2,3,1,2,2
1.2638996,1.7173622,9,1,7,9,2,4,4,1,4,2,2,3,4,1,2
1.2614174,0.9881837,5,1,5,9,4,4,3,4,1,2,2,2,2,2,2
1.2129997,1.6326972,8,1,7,9,1,1,2,1,3,1,2,1,1,1,1
1.0838759,1.0665368,3,2,15,4,5,2,2,3,5,2,5,2,2,2,2
1.4165152,1.771244,99,1,3,6,3,4,1,3,2,3,3,2,4,2,1
1.3381693,1.6821947,3,1,3,13,2,1,2,2,1,2,1,2,1,2,1
0.6793244,0.8443142,7,1,12,14,3,4,4,4,3,1,4,3,1,4,2
0.8334841,0.8505336,8,2,15,12,1,1,3,1,4,1,4,1,1,3,2
0.9757,1.2752266,8,1,7,11,1,4,4,1,3,3,3,1,2,3,2
0.7472349,1.0075212,10,1,7,9,2,1,3,2,2,3,3,2,1,2,2
1.1799045,1.0103915,99,1,9,12,1,1,3,2,3,5,5,5,2,2,2
1.0860872,0.9064178,10,1,9,12,2,1,2,1,4,1,2,2,2,4,1
1.1596631,0.7570792,5,1,6,14,5,3,4,3,3,3,5,3,5,5,1
0.6474941,0.7960905,9,1,13,15,1,1,1,5,1,1,5,1,1,1,1
0.7472349,0.4879058,6,1,6,13,2,2,1,2,3,3,3,1,3,1,2
0.7852752,0.6130778,8,1,5,8,3,1,2,2,2,2,2,1,3,2,1
1.1552331,1.369076,2,1,12,14,2,2,2,2,3,2,2,2,2,1,4
0.9593383,1.1784167,99,1,12,14,2,4,2,2,3,3,1,1,2,2,1
0.9186899,1.1294448,2,3,14,4,2,2,2,2,2,2,2,2,3,3,2
1.429,1.1954798,99,1,9,12,2,4,1,2,2,3,3,1,2,2,1
1.134174,1.4153709,4,1,3,8,3,4,2,4,2,3,3,1,2,1,2
1.096802,0.8483843,99,1,5,14,4,2,1,3,1,2,2,2,3,2,1
0.7420017,0.9342272,99,3,14,15,5,5,5,5,5,5,5,2,2,5,4
0.8810346,1.0656463,0,1,3,4,2,4,2,3,2,1,3,1,2,1,2
0.7560084,0.9403978,7,1,3,9,2,1,1,4,3,1,1,1,1,1,2
1.1631668,0.92172,3,1,5,8,1,3,1,2,3,3,3,1,1,2,2
0.9390513,0.6294507,8,1,4,14,3,2,1,3,2,2,2,2,2,1,2
1.1476673,1.3808893,99,1,13,14,2,3,4,3,3,1,1,1,1,1,1
1.0256648,0.8027906,5,1,5,8,3,4,2,4,2,2,3,2,1,3,2
1.0828699,0.8551751,99,1,5,8,2,4,1,2,2,1,1,2,2,2,1
0.9893295,1.2144235,5,1,12,12,2,2,2,2,2,2,3,2,2,2,2
1.2899414,1.5351223,7,3,14,15,3,3,3,4,2,3,3,3,3,3,1
1.0118998,0.8046668,10,1,5,8,3,3,1,3,1,1,1,1,3,1,2
1.1202971,1.404838,8,1,3,4,1,1,1,1,1,1,1,1,1,1,1
1.1024725,0.6206471,7,1,2,2,2,1,1,1,2,1,2,1,2,2,2
0.9836383,0.9976881,7,2,15,3,2,1,2,2,2,1,2,1,3,3,2
1.2867751,1.3210423,6,2,15,14,3,4,1,1,1,1,3,1,4,1,1
1.0076993,0.7759607,99,1,5,14,2,2,2,2,3,2,4,1,3,2,3
0.8038418,0.8131745,8,2,15,9,2,1,1,3,1,2,3,2,1,2,2
0.9977927,0.6806056,4,1,4,8,4,2,1,3,1,1,2,2,3,1,2
1.2278838,1.5097634,7,1,3,4,1,1,1,1,1,1,1,1,2,1,1
1.1436303,1.3946244,5,1,3,14,2,4,3,4,2,4,3,2,3,1,1
0.9906781,0.7685249,8,1,5,8,4,4,1,4,4,2,3,2,1,3,2
0.9134051,1.1341517,10,1,3,4,2,1,1,2,1,1,1,1,2,1,1
